time,pressure,rawPPG,ppg
82964,-0.25,2944,-2
83000,-0.16,2960,-4
83036,-0.24,2967,-3
83072,-0.12,2972,0
83108,-0.20,2962,3
83144,-0.16,2962,5
83180,-0.23,2961,6
83216,-0.12,2965,6
83252,-0.16,2979,8
83288,-0.13,2969,10
83324,-0.18,2963,10
83360,-0.15,2967,8
83396,-0.19,2959,4
83432,-0.15,2942,0
83468,-0.18,2953,-5
83504,-0.18,2960,-8
83540,-0.12,2977,-7
83576,-0.12,2993,0
83612,-0.22,2963,8
83648,-0.11,2929,9
83684,-0.13,2935,1
83720,-0.15,2947,-8
83756,-0.17,2955,-14
83792,-0.19,2988,-14
83828,-0.14,2969,-7
83864,-0.18,2966,0
83900,-0.10,2975,5
83936,-0.15,2983,9
83972,-0.14,2993,14
84008,-0.13,2973,18
84044,-0.24,2951,15
84080,-0.24,2939,6
84116,-0.14,2959,-3
84152,-0.23,2970,-7
84188,-0.14,2967,-7
84224,-0.23,2960,-4
84260,-0.14,2965,-1
84296,-0.25,2960,0
84332,-0.22,2957,0
84368,-0.15,2959,0
84404,-0.22,2957,-1
84440,-0.21,2949,-4
84476,-0.21,2960,-6
84512,-0.15,2963,-6
84548,-0.12,2992,-4
84584,-0.25,2979,1
84620,-0.21,2956,5
84656,-0.15,2959,4
84692,-0.18,2957,0
84728,-0.20,2956,-4
84764,-0.28,2950,-6
84800,-0.22,2964,-6
84836,-0.22,2967,-3
84872,-0.24,2967,0
84908,-0.16,2970,2
84944,-0.17,2965,3
84980,-0.25,2956,3
85016,-0.23,2957,2
85052,-0.19,2959,0
85088,-0.20,2960,-1
85124,-0.21,2963,-2
85160,-0.20,2970,-1
85196,-0.24,2949,-1
85232,-0.17,2943,-4
85268,-0.16,2964,-7
85304,-0.20,2966,-6
85340,-0.16,2963,-2
85376,-0.18,2960,0
85412,-0.21,2953,0
85448,-0.19,2955,0
85484,-0.22,2960,-1
85520,-0.15,2953,-1
85556,-0.21,2960,-2
85592,-0.15,2960,-1
85628,-0.19,2967,0
85664,-0.19,2967,2
85700,-0.16,2964,5
85736,-0.21,2960,5
85772,-0.19,2955,2
85808,-0.09,2959,-1
85844,-0.19,2945,-3
85880,-0.10,2955,-4
85916,-0.22,2947,-7
85952,-0.17,2950,-8
85988,-0.10,2965,-8
86024,-0.19,2970,-5
86060,-0.19,2974,0
86096,-0.16,2960,4
86132,-0.11,2957,6
86168,-0.20,2954,4
86204,-0.10,2959,1
86240,-0.19,2965,0
86276,-0.11,2960,1
86312,-0.18,2954,1
86348,-0.27,2938,0
86384,-0.24,2955,-2
86420,-0.22,2974,-2
86456,-0.09,2975,1
86492,-0.12,2974,6
86528,-0.17,2981,10
86564,-0.21,2967,11
86600,-0.19,2962,9
86636,-0.25,2960,6
86672,-0.13,2960,2
86708,-0.20,2967,0
86744,-0.11,2942,-1
86780,-0.16,2928,-5
86816,-0.17,2945,-11
86852,-0.14,2955,-15
86888,-0.20,2962,-13
86924,-0.24,2975,-7
86960,-0.13,2975,0
86996,-0.23,2971,8
87032,-0.18,2971,12
87068,-0.24,2955,12
87104,-0.14,2959,7
87140,-0.17,2960,2
87176,-0.20,2957,0
87212,-0.15,2950,-3
87248,-0.24,2957,-5
87284,-0.22,2963,-5
87320,-0.18,2966,-3
87356,-0.20,2959,0
87392,-0.29,2951,1
87428,-0.16,2950,0
87464,-0.12,2951,-1
87500,-0.19,2949,-4
87536,-0.16,2947,-7
87572,-0.11,2965,-8
87608,-0.17,2967,-4
87644,-0.10,2979,2
87680,-0.17,2974,10
87716,-0.24,2965,13
87752,-0.20,2960,12
87788,-0.15,2961,8
87824,-0.13,2950,5
87860,-0.17,2953,0
87896,-0.13,2942,-4
87932,-0.15,2947,-8
87968,-0.15,2957,-10
88004,-0.14,2960,-9
88040,-0.19,2953,-7
88076,-0.14,2957,-5
88112,-0.23,2957,-3
88148,-0.26,2953,-2
88184,-0.18,2939,-3
88220,-0.17,2949,-6
88256,-0.12,2960,-8
88292,-0.17,2971,-7
88328,-0.15,2977,-2
88364,-0.19,2977,3
88400,-0.22,2966,9
88436,-0.16,2939,10
88472,-0.18,2945,5
88508,-0.14,2960,0
88544,-0.14,2978,-1
88580,-0.20,2962,2
88616,-0.12,2966,6
88652,-0.10,2983,10
88688,-0.16,2974,13
88724,-0.16,2976,14
88760,-0.21,2992,15
88796,-0.15,2979,17
88832,-0.15,2968,16
88868,-0.24,2975,13
88904,-0.17,2969,9
88940,-0.17,2970,6
88976,-0.17,2958,3
89012,-0.19,2960,0
89048,-0.21,2961,-4
89084,-0.19,2960,-6
89120,-0.19,2967,-7
89156,-0.12,2971,-6
89192,-0.10,2958,-4
89228,-0.11,2947,-4
89264,-0.08,2944,-7
89300,-0.17,2960,-10
89336,-0.11,2946,-12
89372,-0.13,2940,-13
89408,-0.24,2959,-14
89444,-0.10,2960,-13
89480,-0.17,2963,-9
89516,-0.13,2992,-5
89552,-0.19,2950,-1
89588,-0.16,2959,0
89624,-0.19,2962,0
89660,-0.19,2960,0
89696,-0.11,2954,0
89732,-0.13,2949,0
89768,-0.20,2949,-2
89804,-0.15,2935,-6
89840,-0.15,2930,-10
89876,-0.15,2925,-15
89912,-0.19,2938,-18
89948,-0.13,2954,-16
89984,-0.17,2963,-11
90020,-0.11,2967,-2
90056,-0.19,2971,6
90092,-0.21,2974,13
90128,-0.18,2960,16
90164,-0.16,2959,14
90200,-0.14,2966,12
90236,-0.21,2959,10
90272,-0.19,2955,8
90308,-0.19,2949,5
90344,-0.15,2972,1
90380,-0.18,2989,3
90416,-0.17,2984,8
90452,-0.20,2992,14
90488,-0.14,2977,19
90524,-0.16,2954,17
90560,-0.17,2961,11
90596,-0.23,2960,5
90632,-0.19,2967,0
90668,-0.17,2960,-2
90704,-0.15,2963,-4
90740,-0.13,2989,-3
90776,-0.18,2994,2
90812,-0.18,2979,10
90848,-0.22,2961,14
90884,-0.21,2958,11
90920,-0.17,2951,4
90956,-0.12,2944,-5
90992,-0.18,2934,-14
91028,-0.17,2941,-21
91064,-0.18,2953,-24
91100,-0.25,2951,-23
91136,-0.20,2962,-18
91172,-0.19,2973,-10
91208,-0.20,2976,-2
91244,-0.15,2946,4
91280,-0.13,2947,4
91316,-0.16,2960,0
91352,-0.17,2943,-4
91388,-0.12,2943,-8
91424,-0.13,2960,-10
91460,-0.18,2999,-7
91496,-0.23,2977,1
91532,-0.06,2965,8
91568,-0.16,2938,9
91604,-0.11,2963,3
91640,-0.10,2967,-1
91676,-0.07,2955,-2
91712,-0.13,2958,-2
91748,-0.18,2958,-2
91784,-0.22,2950,-1
91820,-0.16,2958,-1
91856,-0.08,2972,0
91892,-0.13,2976,3
91928,-0.15,2982,8
91964,-0.15,2966,11
92000,-0.10,2951,10
92036,-0.16,2960,5
92072,-0.18,2957,1
92108,-0.13,2959,-1
92144,-0.19,2959,-3
92180,-0.22,2947,-4
92216,-0.18,2960,-4
92252,-0.18,2963,-3
92288,-0.25,2965,0
92324,-0.06,2965,2
92360,-0.17,2982,5
92396,-0.17,2977,9
92432,-0.18,2965,12
92468,-0.12,2960,11
92504,-0.11,2965,7
92540,-0.16,2962,2
92576,-0.12,2966,0
92612,-0.15,2961,0
92648,-0.15,2960,-1
92684,-0.21,2974,-1
92720,-0.07,2978,0
92756,-0.16,2977,5
92792,-0.14,2963,7
92828,-0.23,2969,5
92864,-0.10,2983,4
92900,-0.09,2983,5
92936,-0.17,2963,6
92972,-0.20,2967,4
93008,-0.18,2980,2
93044,-0.15,2986,2
93080,-0.22,2985,4
93116,-0.16,2979,8
93152,-0.16,2967,8
93188,-0.11,2981,5
93224,-0.20,2976,2
93260,-0.16,2969,0
93296,-0.15,2967,-3
93332,-0.13,2974,-6
93368,-0.14,2979,-6
93404,-0.18,2969,-4
93440,-0.10,2966,-4
93476,-0.13,2962,-5
93512,-0.14,2970,-6
93548,-0.20,2963,-7
93584,-0.16,2954,-8
93620,-0.19,2965,-10
93656,-0.20,2979,-10
93692,-0.24,2959,-8
93728,-0.21,2950,-8
93764,-0.16,2947,-11
93800,-0.18,2957,-15
93836,-0.18,2949,-16
93872,-0.19,2945,-16
93908,-0.16,2947,-16
93944,-0.27,2960,-15
93980,-0.20,2960,-11
94016,-0.21,2960,-7
94052,-0.20,2959,-3
94088,-0.21,2976,0
94124,-0.16,2960,3
94160,-0.17,2956,4
94196,-0.17,2928,0
94232,-0.25,2949,-4
94268,-0.23,2951,-8
94304,-0.26,2954,-8
94340,-0.22,2957,-6
94376,-0.15,2974,-2
94412,-0.15,2967,3
94448,-0.19,2962,8
94484,-0.18,2960,8
94520,-0.21,2950,7
94556,-0.16,2951,4
94592,-0.17,2972,2
94628,-0.06,2962,4
94664,-0.14,2937,5
94700,-0.14,2947,1
94736,-0.15,2977,0
94772,-0.21,2991,2
94808,-0.19,2978,9
94844,-0.20,2978,14
94880,-0.24,2960,14
94916,-0.18,2939,10
94952,-0.16,2944,3
94988,-0.13,2934,-5
95024,-0.19,2935,-13
95060,-0.16,2946,-18
95096,-0.19,2959,-18
95132,-0.14,2946,-14
95168,-0.21,2954,-9
95204,-0.22,2960,-4
95240,-0.09,2975,1
95276,-0.23,2967,7
95312,-0.21,2940,10
95348,-0.20,2939,6
95384,-0.15,2949,1
95420,-0.18,2969,-1
95456,-0.19,2986,1
95492,-0.19,2970,8
95528,-0.17,2965,13
95564,-0.27,2962,13
95600,-0.20,2953,11
95636,-0.22,2961,8
95672,-0.28,2979,8
95708,-0.21,2988,10
95744,-0.16,2977,14
95780,-0.19,2969,16
95816,-0.13,2957,13
95852,-0.18,2962,7
95888,-0.19,2975,3
95924,-0.23,2971,2
95960,-0.19,2973,3
95996,-0.18,2940,2
96032,-0.24,2955,0
96068,-0.19,2931,-6
96104,-0.16,2955,-11
96140,-0.15,2974,-11
96176,-0.19,2997,-3
96212,-0.25,3007,9
96248,-0.19,3001,21
96284,-0.18,2996,28
96320,-0.22,2966,26
96356,-0.22,2945,16
96392,-0.19,2947,1
96428,-0.19,2945,-13
96464,-0.27,2943,-22
96500,-0.25,2930,-27
96536,-0.21,2917,-30
96572,-0.14,2912,-35
96608,-0.17,2923,-39
96644,-0.16,2948,-38
96680,-0.15,2960,-29
96716,-0.12,2957,-17
96752,-0.20,2947,-6
96788,-0.20,2959,0
96824,-0.16,2955,2
96860,-0.20,2951,4
96896,-0.19,2933,3
96932,-0.23,2950,0
96968,-0.15,2955,-2
97004,-0.16,2967,0
97040,-0.20,2966,4
97076,-0.11,2966,9
97112,-0.19,2977,14
97148,-0.23,2976,18
97184,-0.13,2974,20
97220,-0.17,2970,19
97256,-0.28,2965,17
97292,-0.22,2948,12
97328,-0.18,2944,4
97364,-0.20,2949,-2
97400,-0.19,2959,-7
97436,-0.21,2960,-7
97472,-0.19,2961,-5
97508,-0.17,2954,-2
97544,-0.17,2963,-2
97580,-0.16,2964,0
97616,-0.24,2967,2
97652,-0.18,2971,5
97688,-0.16,2962,6
97724,-0.13,2949,6
97760,-0.20,2941,1
97796,-0.20,2928,-4
97832,-0.23,2939,-11
97868,-0.17,2941,-15
97904,-0.21,2946,-16
97940,-0.20,2938,-16
97976,-0.27,2943,-15
98012,-0.18,2939,-12
98048,-0.24,2947,-9
98084,-0.21,2934,-6
98120,-0.19,2946,-4
98156,-0.19,2948,-2
98192,-0.25,2941,-1
98228,-0.18,2901,-4
98264,-0.21,2879,-15
98300,-0.17,2892,-30
98336,-0.19,2923,-39
98372,-0.19,2921,-37
98408,-0.14,2901,-28
98444,-0.23,2896,-21
98480,-0.20,2923,-16
98516,-0.15,2929,-9
98552,-0.11,2934,0
98588,-0.25,2937,6
98624,-0.24,2928,11
98660,-0.15,2923,12
98696,-0.17,2910,9
98732,-0.16,2909,5
98768,-0.17,2933,1
98804,-0.20,2938,3
98840,-0.19,2928,8
98876,-0.12,2916,12
98912,-0.16,2934,14
98948,-0.21,2950,15
98984,-0.23,2947,18
99020,-0.17,2933,21
99056,-0.15,2933,21
99092,-0.20,2934,18
99128,-0.18,2959,17
99164,-0.13,2962,21
99200,-0.15,2961,26
99236,-0.13,2938,30
99272,-0.15,2938,29
99308,-0.17,2951,26
99344,-0.11,2959,22
99380,-0.17,2951,19
99416,-0.18,2949,17
99452,-0.12,2957,14
99488,-0.14,2955,11
99524,-0.17,2975,11
99560,-0.11,2986,13
99596,-0.13,2996,19
99632,-0.10,3053,31
99668,-0.14,3121,53
99704,-0.13,3153,86
99740,-0.19,3166,119
99776,-0.14,3136,141
99812,-0.16,3088,142
99848,-0.10,3024,119
99884,-0.17,2982,76
99920,-0.24,2978,25
99956,-0.19,2975,-20
99992,-0.15,2958,-52
100028,-0.12,2957,-70
100064,-0.08,2960,-77
100100,-0.07,2960,-76
100136,-0.09,2960,-71
100172,-0.16,2977,-63
100208,-0.14,2986,-52
100244,-0.12,2978,-41
100280,-0.11,2971,-35
100316,-0.18,2972,-34
100352,-0.17,2993,-33
100388,-0.18,2978,-30
100424,-0.12,2970,-28
100460,-0.16,2971,-28
100496,-0.17,2962,-27
100532,-0.16,2949,-29
100568,-0.10,2938,-34
100604,-0.15,2924,-41
100640,-0.12,2911,-50
100676,-0.13,2884,-61
100712,-0.16,2874,-73
100748,-0.18,2891,-81
100784,-0.17,2911,-80
100820,-0.15,2925,-69
100856,-0.24,2917,-53
100892,-0.16,2903,-38
100928,-0.18,2895,-31
100964,-0.15,2902,-28
101000,-0.20,2905,-27
101036,-0.23,2925,-23
101072,-0.16,2928,-16
101108,-0.16,2923,-8
101144,-0.17,2931,0
101180,-0.22,2943,5
101216,-0.23,2948,12
101252,-0.17,2935,19
101288,-0.17,2942,23
101324,-0.16,2962,26
101360,-0.15,2947,30
101396,-0.15,2931,30
101432,-0.16,2954,27
101468,-0.14,2971,26
101504,-0.17,2960,29
101540,-0.17,2957,32
101576,-0.22,2944,33
101612,-0.20,2960,30
101648,-0.22,2960,27
101684,-0.20,2960,26
101720,-0.17,2983,27
101756,-0.26,3002,30
101792,-0.17,2947,33
101828,-0.21,2930,28
101864,-0.15,2942,17
101900,-0.17,2941,6
101936,-0.17,2934,0
101972,-0.14,2930,-3
102008,-0.22,2960,-4
102044,-0.21,2954,-1
102080,-0.17,2928,2
102116,-0.17,2938,2
102152,-0.21,2941,0
102188,-0.22,2958,0
102224,-0.22,2964,3
102260,-0.16,2960,8
102296,-0.19,2952,11
102332,-0.20,2960,12
102368,-0.10,2968,13
102404,-0.17,2967,14
102440,-0.18,2970,16
102476,-0.20,2976,18
102512,-0.23,2974,20
102548,-0.22,2963,19
102584,-0.09,2965,16
102620,-0.18,2959,11
102656,-0.20,2945,5
102692,-0.19,2939,-1
102728,-0.11,2946,-8
102764,-0.18,2957,-11
102800,-0.14,2948,-12
102836,-0.16,2931,-13
102872,-0.21,2941,-14
102908,-0.20,2941,-15
102944,-0.15,2960,-14
102980,-0.15,2962,-9
103016,-0.14,2986,-1
103052,-0.18,2960,6
103088,-0.21,2942,8
103124,-0.17,2938,3
103160,-0.15,2963,-2
103196,-0.17,2965,-3
103232,-0.21,2967,-1
103268,-0.18,2987,3
103304,-0.18,2976,10
103340,-0.12,2969,14
103376,-0.18,2970,14
103412,-0.23,2966,10
103448,-0.08,2965,6
103484,-0.14,2955,1
103520,-0.16,2939,-5
103556,-0.23,2958,-12
103592,-0.20,2970,-14
103628,-0.11,2973,-10
103664,-0.17,2972,-3
103700,-0.17,2961,2
103736,-0.19,2960,4
103772,-0.20,2967,2
103808,-0.19,2976,2
103844,-0.17,2981,3
103880,-0.15,2989,5
103916,-0.17,2992,8
103952,-0.18,3008,13
103988,-0.13,2995,18
104024,-0.05,3019,23
104060,-0.19,3088,32
104096,-0.14,3138,52
104132,-0.18,3122,80
104168,-0.12,3267,110
104204,-0.15,3323,150
104240,-0.19,3053,177
104276,-0.24,2847,141
104312,-0.15,2763,38
104348,-0.14,2803,-82
104384,-0.15,2878,-166
104420,-0.18,2954,-192
104456,-0.18,2985,-169
104492,-0.20,2970,-123
104528,-0.19,2972,-79
104564,-0.24,2986,-45
104600,-0.23,3010,-21
104636,-0.22,3029,-2
104672,-0.20,3036,13
104708,-0.12,3071,27
104744,-0.19,3104,42
104780,-0.21,3061,56
104816,-0.13,3002,56
104852,-0.17,2958,35
104888,-0.15,2933,0
104924,-0.08,2927,-34
104960,-0.15,2959,-59
104996,-0.16,2986,-66
105032,-0.10,2995,-56
105068,-0.14,2993,-39
105104,-0.19,3003,-22
105140,-0.09,2960,-11
105176,-0.15,2929,-12
105212,-0.13,2917,-24
105248,-0.13,2973,-39
105284,-0.13,2962,-45
105320,-0.07,2967,-41
105356,-0.15,2974,-31
105392,-0.16,2971,-20
105428,-0.13,2979,-10
105464,-0.14,2967,-4
105500,-0.12,2941,-3
105536,-0.13,2935,-7
105572,-0.11,2947,-13
105608,-0.09,2963,-16
105644,-0.14,2967,-14
105680,-0.13,2963,-7
105716,-0.22,2972,0
105752,-0.11,2977,4
105788,-0.21,2966,8
105824,-0.17,2962,9
105860,-0.13,2941,7
105896,-0.27,2945,1
105932,-0.17,2957,-2
105968,-0.20,2960,-3
106004,-0.19,2942,-2
106040,-0.13,2965,0
106076,-0.19,2979,3
106112,-0.12,2989,11
106148,-0.16,2995,20
106184,-0.18,2981,26
106220,-0.20,2973,27
106256,-0.11,2969,24
106292,-0.20,2969,17
106328,-0.17,2928,11
106364,-0.21,2962,5
106400,-0.21,2961,1
106436,-0.19,2967,1
106472,-0.21,2977,3
106508,-0.14,2967,7
106544,-0.13,2959,9
106580,-0.20,2944,5
106616,-0.18,2942,0
106652,-0.12,2950,-6
106688,-0.14,2966,-7
106724,-0.12,2975,-4
106760,-0.20,2961,1
106796,-0.15,2964,6
106832,-0.14,2959,9
106868,-0.18,2953,8
106904,-0.10,2958,6
106940,-0.17,2957,2
106976,-0.21,2949,0
107012,-0.13,2965,-1
107048,-0.12,2976,0
107084,-0.11,2978,6
107120,-0.21,2960,12
107156,-0.19,2961,13
107192,-0.17,2979,12
107228,-0.18,2987,12
107264,-0.19,2991,15
107300,-0.25,2981,17
107336,-0.22,2965,16
107372,-0.16,2960,11
107408,-0.14,2941,3
107444,-0.22,2935,-6
107480,-0.12,2935,-16
107516,-0.15,2958,-20
107552,-0.16,2960,-18
107588,-0.11,2967,-11
107624,-0.14,2963,-5
107660,-0.17,2960,0
107696,-0.05,2960,1
107732,-0.19,2967,2
107768,-0.22,2965,3
107804,-0.19,2965,4
107840,-0.18,2981,7
107876,-0.10,2982,10
107912,-0.18,2969,11
107948,-0.23,2961,9
107984,-0.14,2960,5
108020,-0.19,2958,1
108056,-0.24,2960,-2
108092,-0.19,2947,-5
108128,-0.14,2949,-9
108164,-0.15,2951,-11
108200,-0.20,2947,-11
108236,-0.21,2939,-10
108272,-0.18,2957,-10
108308,-0.14,2981,-6
108344,-0.12,2987,2
108380,-0.19,2970,11
108416,-0.28,2965,15
108452,-0.21,2963,14
108488,-0.21,2974,11
108524,-0.19,2974,8
108560,-0.16,2967,4
108596,-0.23,2959,1
108632,-0.15,2963,0
108668,-0.22,2962,-2
108704,-0.20,2971,-2
108740,-0.19,2965,0
108776,-0.26,2965,1
108812,-0.17,2958,1
108848,-0.22,2950,-1
108884,-0.22,2937,-7
108920,-0.20,2954,-13
108956,-0.19,2962,-15
108992,-0.22,2967,-11
109028,-0.28,2963,-4
109064,-0.16,2960,0
109100,-0.22,2964,1
109136,-0.11,2958,1
109172,-0.15,2961,1
109208,-0.21,2960,1
109244,-0.19,2961,1
109280,-0.16,2966,1
109316,-0.26,2955,0
109352,-0.18,2938,-1
109388,-0.23,2939,-6
109424,-0.23,2969,-8
109460,-0.21,2966,-6
109496,-0.16,2959,-1
109532,-0.15,2958,2
109568,-0.21,2976,4
109604,-0.20,2955,5
109640,-0.15,2957,4
109676,-0.20,2959,3
109712,-0.19,2976,2
109748,-0.17,2944,1
109784,-0.19,2961,0
109820,-0.12,2973,0
109856,-0.11,2961,2
109892,-0.23,2961,4
109928,-0.27,2959,5
109964,-0.18,2969,4
110000,-0.17,2962,4
110036,-0.15,2960,4
110072,-0.24,2946,2
110108,-0.22,2948,-2
110144,-0.22,2959,-5
110180,-0.15,2975,-5
110216,-0.20,2977,-1
110252,-0.16,2965,3
110288,-0.13,2941,4
110324,-0.17,2938,0
110360,-0.13,2962,-4
110396,-0.16,2967,-5
110432,-0.14,2975,-1
110468,-0.14,2981,3
110504,-0.24,2951,7
110540,-0.18,2929,3
110576,-0.24,2931,-5
110612,-0.20,2958,-13
110648,-0.22,2975,-13
110684,-0.24,2974,-7
110720,-0.20,2965,0
110756,-0.18,2967,6
110792,-0.11,2974,10
110828,-0.14,2977,12
110864,-0.22,2966,13
110900,-0.18,2949,9
110936,-0.15,2959,3
110972,-0.19,2963,-1
111008,-0.21,2970,-2
111044,-0.25,2969,0
111080,-0.18,2966,1
111116,-0.25,2959,4
111152,-0.17,2967,4
111188,-0.19,2951,2
111224,-0.19,2961,-1
111260,-0.21,2960,-3
111296,-0.27,2935,-5
111332,-0.13,2940,-8
111368,-0.18,2927,-13
111404,-0.22,2931,-19
111440,-0.20,2925,-25
111476,-0.16,2938,-27
111512,-0.17,2959,-25
111548,-0.12,2960,-15
111584,-0.14,2943,-5
111620,-0.14,2954,0
111656,-0.17,2970,5
111692,-0.15,2960,11
111728,-0.20,2935,12
111764,-0.27,2935,7
111800,-0.18,2933,0
111836,-0.14,2946,-8
111872,-0.13,2960,-9
111908,-0.14,2965,-5
111944,-0.13,2951,1
111980,-0.13,2965,6
112016,-0.18,2966,10
112052,-0.23,2981,13
112088,-0.19,2991,18
112124,-0.20,2977,24
112160,-0.15,2983,27
112196,-0.17,2975,26
112232,-0.14,2967,22
112268,-0.15,2955,15
112304,-0.10,2959,8
112340,-0.11,2945,1
112376,-0.16,2954,-5
112412,-0.11,2960,-8
112448,-0.17,2957,-8
112484,-0.12,2957,-6
112520,-0.16,2976,-3
112556,-0.15,2987,2
112592,-0.11,2993,10
112628,-0.16,2973,17
112664,-0.13,2960,16
112700,-0.16,2970,11
112736,-0.16,2960,4
112772,-0.15,2960,0
112808,-0.17,2976,-2
112844,-0.10,2971,-1
112880,-0.21,2965,0
112916,-0.17,2954,-1
112952,-0.17,2960,-4
112988,-0.12,2971,-5
113024,-0.19,2987,-3
113060,-0.22,2970,0
113096,-0.21,2951,1
113132,-0.15,2951,-1
113168,-0.07,2954,-9
113204,-0.17,2960,-13
113240,-0.10,2959,-13
113276,-0.07,2963,-11
113312,-0.21,2967,-8
113348,-0.23,2956,-7
113384,-0.17,2943,-7
113420,-0.18,2958,-9
113456,-0.21,2961,-10
113492,-0.17,2963,-7
113528,-0.13,2963,-3
113564,-0.17,2969,0
113600,-0.18,2965,2
113636,-0.14,2947,1
113672,-0.14,2944,-1
113708,-0.18,2937,-7
113744,-0.09,2947,-13
113780,-0.20,2959,-16
113816,-0.15,2951,-14
113852,-0.15,2965,-10
113888,-0.13,2976,-3
113924,-0.19,2960,3
113960,-0.13,2958,7
113996,-0.16,2957,6
114032,-0.14,2960,4
114068,-0.17,2964,4
114104,-0.20,2955,3
114140,-0.11,2951,3
114176,-0.15,2944,1
114212,-0.14,2947,-1
114248,-0.11,2933,-5
114284,-0.23,2944,-9
114320,-0.16,2960,-9
114356,-0.14,2950,-6
114392,-0.10,2935,-3
114428,-0.12,2934,-4
114464,-0.15,2941,-6
114500,-0.23,2943,-9
114536,-0.17,2965,-7
114572,-0.15,2961,0
114608,-0.15,2960,6
114644,-0.20,2962,11
114680,-0.16,2960,13
114716,-0.22,2968,13
114752,-0.08,2977,14
114788,-0.15,2969,16
114824,-0.18,2962,16
114860,-0.14,2955,13
114896,-0.06,2959,9
114932,-0.19,2969,5
114968,-0.12,2948,3
115004,-0.12,2945,0
115040,-0.14,2955,-4
115076,-0.21,2960,-5
115112,-0.20,2958,-3
115148,-0.22,2960,0
115184,-0.21,2967,2
115220,-0.14,2956,4
115256,-0.17,2960,4
115292,-0.19,2965,3
115328,-0.15,2959,2
115364,-0.19,2947,1
115400,-0.17,3006,3
115436,-0.17,3007,12
115472,-0.19,2987,23
115508,-0.16,2961,27
115544,-0.14,2944,20
115580,-0.19,2951,6
115616,-0.25,2970,-4
115652,-0.23,2945,-9
115688,-0.17,2919,-14
115724,-0.30,2930,-20
115760,-0.20,2944,-24
115796,-0.19,2950,-23
115832,-0.15,2975,-16
115868,-0.19,2990,-5
115904,-0.12,2996,8
115940,-0.14,2976,18
115976,-0.24,2944,19
116012,-0.13,2915,8
116048,-0.19,2949,-7
116084,-0.19,2966,-16
116120,-0.10,2966,-15
116156,-0.27,2944,-10
116192,-0.17,2954,-8
116228,-0.20,3007,-4
116264,-0.24,2995,6
116300,-0.27,2960,16
116336,-0.18,2928,14
116372,-0.20,2928,2
116408,-0.15,2948,-11
116444,-0.21,2928,-19
116480,-0.19,2947,-22
116516,-0.21,2937,-21
116552,-0.13,2947,-17
116588,-0.23,2966,-10
116624,-0.14,2947,-3
116660,-0.26,2997,3
116696,-0.20,2987,13
116732,-0.25,2978,22
116768,-0.13,2977,27
116804,-0.22,2962,25
116840,-0.14,2944,18
116876,-0.15,2956,9
116912,-0.16,2981,2
116948,-0.13,2967,0
116984,-0.14,2979,2
117020,-0.20,2987,7
117056,-0.09,2982,12
117092,-0.14,2989,15
117128,-0.11,2990,16
117164,-0.14,2991,17
117200,-0.13,2988,17
117236,-0.13,2961,15
117272,-0.18,2948,7
117308,-0.18,2947,-4
117344,-0.11,2934,-15
117380,-0.15,2901,-26
117416,-0.12,2931,-37
117452,-0.16,2953,-40
117488,-0.15,2955,-35
117524,-0.16,2950,-26
117560,-0.17,2959,-18
117596,-0.18,3002,-7
117632,-0.20,3002,6
117668,-0.10,2972,19
117704,-0.14,2946,20
117740,-0.20,2944,11
117776,-0.14,2948,0
117812,-0.23,2960,-8
117848,-0.21,2972,-9
117884,-0.18,2959,-5
117920,-0.26,2927,-4
117956,-0.20,2938,-9
117992,-0.16,2929,-15
118028,-0.22,2983,-17
118064,-0.10,2977,-9
118100,-0.19,2945,0
118136,-0.12,2960,3
118172,-0.22,2960,4
118208,-0.10,2966,4
118244,-0.22,2973,5
118280,-0.12,2966,7
118316,-0.14,2991,9
118352,-0.18,2995,13
118388,-0.16,2976,18
118424,-0.15,2959,18
118460,-0.17,2947,13
118496,-0.16,2962,6
118532,-0.17,2972,0
118568,-0.19,2985,0
118604,-0.08,2954,3
118640,-0.16,2959,2
118676,-0.17,2974,0
118712,-0.17,2960,-1
118748,-0.17,2959,-1
118784,-0.14,2964,-2
118820,-0.30,2960,-3
118856,-0.19,2959,-3
118892,-0.16,2962,-3
118928,-0.10,2962,-2
118964,-0.22,2957,-1
119000,-0.23,2959,-1
119036,-0.13,2966,-2
119072,-0.12,2975,-1
119108,-0.21,2960,0
119144,-0.14,2934,0
119180,-0.15,2935,-6
119216,-0.16,2961,-11
119252,-0.15,2952,-12
119288,-0.15,2962,-9
119324,-0.07,2974,-4
119360,-0.17,2974,2
119396,-0.17,2971,7
119432,-0.16,2965,9
119468,-0.14,2970,9
119504,-0.15,2974,8
119540,-0.21,2939,4
119576,-0.17,2944,-2
119612,-0.10,2960,-10
119648,-0.17,2969,-11
119684,-0.10,2960,-8
119720,-0.18,2954,-5
119756,-0.19,2954,-3
119792,-0.22,2942,-4
119828,-0.13,2955,-5
119864,-0.16,2960,-6
119900,-0.16,2967,-3
119936,-0.09,2983,2
119972,-0.15,2981,9
120008,-0.12,2972,14
120044,-0.25,2943,14
120080,-0.13,2944,7
120116,-0.16,2951,-2
120152,-0.26,2953,-8
120188,-0.17,2967,-9
120224,-0.11,2978,-6
120260,-0.23,2957,-1
120296,-0.22,2945,0
120332,-0.16,2967,0
120368,-0.11,2961,0
