Time,Pressure,PPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
39150,178.64,-22,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39200,178.84,-35,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39250,178.43,-38,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39300,178.18,-28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39350,177.94,-9,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39400,177.71,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39450,177.59,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39499,177.36,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39549,177.15,6,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39598,176.91,11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39648,176.80,4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39698,176.46,-5,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39748,176.29,-3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39798,176.09,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39848,175.88,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39898,175.58,-4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39948,175.21,-7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39998,175.18,-10,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40048,174.87,-14,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40098,174.65,-17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40148,175.02,-21,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40198,174.65,-26,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40248,174.21,-31,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40298,173.99,-32,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40348,173.72,-31,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40398,173.41,-35,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40448,173.20,-46,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40498,172.90,-56,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40548,172.64,-54,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40598,172.36,-32,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40648,172.18,11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40698,171.84,55,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40748,171.59,72,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40798,171.27,58,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40848,170.90,28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40898,170.66,-3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40948,170.44,-27,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40998,170.17,-37,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41048,170.03,-31,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41098,170.30,-10,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41148,169.90,12,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41198,169.39,23,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41248,169.17,16,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41298,168.83,-1,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41348,168.71,-18,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41398,168.47,-19,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41448,168.17,-9,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41498,167.90,-3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41548,167.56,3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41598,167.52,16,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41648,167.18,29,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41698,166.94,28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41748,166.71,14,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41798,166.49,-4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41848,166.19,-20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41898,165.93,-20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41948,165.72,-2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41998,166.32,16,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42048,165.79,28,1,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42098,165.39,33,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42148,165.13,32,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42198,165.00,17,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42248,164.68,-8,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42298,164.45,-27,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42348,164.18,-27,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42398,163.96,-14,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42448,163.71,2,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42498,163.49,20,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42548,163.18,32,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42598,162.95,30,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42648,162.59,15,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42698,162.37,-4,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42748,162.18,-18,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42798,161.89,-14,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42848,161.70,0,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42898,161.81,14,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42948,162.18,16,0,6.70,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42998,161.58,5,1,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43048,161.14,-10,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43098,161.03,-23,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43148,160.87,-33,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43198,160.62,-33,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43248,160.40,-16,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43298,159.94,3,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43348,159.75,9,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43398,159.52,2,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43448,159.30,-10,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43498,159.01,-15,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43548,158.75,-13,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43598,158.52,-16,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43648,158.23,-27,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43698,157.97,-30,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43748,157.77,-14,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43798,157.57,9,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43848,157.33,24,0,1.14,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43898,157.75,31,0,1.14,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43948,157.66,25,1,1.14,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43998,157.05,2,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44048,156.78,-24,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44098,156.40,-40,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44148,156.19,-45,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44198,155.98,-35,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44248,155.69,-15,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44298,155.41,1,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44348,155.12,18,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44398,154.99,40,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44448,154.80,57,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44498,154.66,62,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44548,154.47,57,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44598,154.27,57,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44648,154.06,69,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44698,153.74,67,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44748,153.70,40,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44798,154.19,7,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44848,153.79,-16,1,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44898,153.34,-24,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44948,153.09,-21,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44998,152.70,-18,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45048,152.68,-26,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45098,152.40,-30,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45148,152.08,-28,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45198,151.91,-27,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45248,151.66,-22,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45298,151.51,-12,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45348,151.20,-6,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45398,150.96,-10,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45448,150.71,-21,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45498,150.52,-35,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45548,150.28,-42,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45598,150.08,-35,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45648,150.44,-21,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45698,150.58,-18,0,0.79,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45748,149.89,-26,1,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45798,149.51,-33,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45848,149.20,-33,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45898,148.92,-27,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45948,148.70,-24,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45998,148.63,-32,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46048,148.18,-41,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46098,147.77,-39,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46148,147.59,-23,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46198,147.42,-2,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46248,147.09,16,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46298,146.83,36,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46348,146.64,63,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46398,146.36,86,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46448,146.03,91,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46498,145.87,86,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46548,146.50,81,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46598,146.47,70,1,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46648,145.74,52,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46698,145.46,39,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46748,145.13,33,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46798,144.83,25,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46848,144.69,11,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46898,144.37,0,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46948,144.15,-3,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46998,143.74,-7,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47048,143.54,-17,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47098,143.31,-21,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47148,143.06,-15,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47198,142.72,-5,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47248,142.58,7,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47298,142.30,20,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47348,142.45,28,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47398,142.95,34,0,0.61,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47448,142.55,35,1,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47498,141.96,22,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47548,141.58,-3,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47598,141.27,-29,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47648,141.21,-46,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47698,140.85,-45,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47748,140.63,-30,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47798,140.36,-20,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47848,140.14,-16,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47898,139.88,-13,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47948,139.71,-16,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47998,139.41,-25,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48048,138.84,-31,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48098,138.43,-33,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48148,138.38,-32,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48198,138.98,-27,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48248,138.50,-16,1,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48298,137.53,-5,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,136.91,-1,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48398,136.43,-9,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48448,136.12,-28,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48498,135.63,-49,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48548,135.12,-58,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48598,134.65,-51,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48648,134.32,-30,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48698,133.84,-10,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48748,133.50,0,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48798,133.13,-2,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48848,132.59,-12,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48898,132.25,-16,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
