Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
19903,-0.13,531,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19939,-0.21,864,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19975,-0.21,1081,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,-0.23,1163,4095,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,-0.17,1100,3511,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,-0.21,696,400,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,-0.18,-176,422,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,-0.26,-1072,1815,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191,-0.19,-1429,3008,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20227,-0.13,-1172,3442,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20263,-0.22,-621,3093,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20299,-0.21,-156,2608,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20335,-0.18,36,2317,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20371,-0.22,-2,2286,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20407,-0.21,-130,2422,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20443,-0.17,-225,2559,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,-0.20,-241,2663,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,-0.15,-192,2687,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20551,-0.23,-118,2672,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20587,-0.15,-55,2639,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623,-0.15,-19,2627,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20659,-0.16,-3,2669,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20695,-0.22,13,2784,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,-0.25,101,3663,0,0.00,133,107,105,98.39,124.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
